body,category,rating,url,price,title,referer,stock,newcookies,size
,Fantasy,Three,http://localhost/books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html,,Throne of Glass (Throne of Glass #1),http://localhost/books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,15,,19801
,Add a comment,Two,http://localhost/books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,,The Immortal Life of Henrietta Lacks,http://localhost/books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,14,,19428
,Add a comment,One,http://localhost/books.toscrape.com/catalogue/the-dovekeepers_748/index.html,,The Dovekeepers,http://localhost/books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,14,,19249
,Add a comment,Two,http://localhost/books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html,,More Than Music (Chasing the Dream #1),http://localhost/books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,14,,18364
,Add a comment,Four,http://localhost/books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,,Code Name Verity (Code Name Verity #1),http://localhost/books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,14,,18452
,Add a comment,Four,http://localhost/books.toscrape.com/catalogue/cell_674/index.html,,Cell,http://localhost/books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,14,,20104
,Sequential Art,Three,http://localhost/books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html,,I am a Hero Omnibus Volume 1,http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,16,,19309
,Sequential Art,Two,http://localhost/books.toscrape.com/catalogue/giant-days-vol-2-giant-days-5-8_895/index.html,,"Giant Days, Vol. 2 (Giant Days #5-8)",http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,16,,18827
,Sequential Art,Four,http://localhost/books.toscrape.com/catalogue/danganronpa-volume-1_889/index.html,,Danganronpa Volume 1,http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,16,,19071
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html,,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,http://localhost/books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,16,,20940
,Nonfiction,Five,http://localhost/books.toscrape.com/catalogue/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html,,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,http://localhost/books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,16,,20671
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html,,Algorithms to Live By: The Computer Science of Human Decisions,http://localhost/books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,16,,20682
,Sequential Art,Four,http://localhost/books.toscrape.com/catalogue/codename-baboushka-volume-1-the-conclave-of-death_887/index.html,,"Codename Baboushka, Volume 1: The Conclave of Death",http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,16,,21830
,Sequential Art,Four,http://localhost/books.toscrape.com/catalogue/camp-midnight_886/index.html,,Camp Midnight,http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,16,,18360
,Historical Fiction,One,http://localhost/books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,,The Invention of Wings,http://localhost/books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,6,,20696
,Historical Fiction,Four,http://localhost/books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,,World Without End (The Pillars of the Earth #2),http://localhost/books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,5,,18877
,Historical Fiction,Five,http://localhost/books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,,The Passion of Dolssa,http://localhost/books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,4,,18367
,Historical Fiction,One,http://localhost/books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,,Girl With a Pearl Earring,http://localhost/books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,4,,18796
,Historical Fiction,Five,http://localhost/books.toscrape.com/catalogue/voyager-outlander-3_299/index.html,,Voyager (Outlander #3),http://localhost/books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,3,,18826
,Historical Fiction,Five,http://localhost/books.toscrape.com/catalogue/the-red-tent_273/index.html,,The Red Tent,http://localhost/books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,3,,18574
,Classics,Four,http://localhost/books.toscrape.com/catalogue/the-secret-garden_413/index.html,,The Secret Garden,http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,5,,18273
,Young Adult,One,http://localhost/books.toscrape.com/catalogue/the-alien-club_569/index.html,,The Alien Club,http://localhost/books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,9,,19047
,Young Adult,One,http://localhost/books.toscrape.com/catalogue/dont-forget-steven_561/index.html,,Don't Forget Steven,http://localhost/books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,9,,18294
,Young Adult,One,http://localhost/books.toscrape.com/catalogue/south-of-sunshine_544/index.html,,South of Sunshine,http://localhost/books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,8,,18797
,Young Adult,Five,http://localhost/books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,,My Life Next Door (My Life Next Door ),http://localhost/books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,8,,18703
,Young Adult,Five,http://localhost/books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,,Future Shock (Future Shock #1),http://localhost/books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,8,,19154
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,,Nightstruck: A Novel,http://localhost/books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,7,,19056
,Add a comment,Two,http://localhost/books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,,Angels Walking (Angels Walking #1),http://localhost/books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,14,,18681
,Fantasy,One,http://localhost/books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html,,The Glittering Court (The Glittering Court #1),http://localhost/books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,15,,20248
,Fantasy,One,http://localhost/books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html,,Hollow City (Miss Peregrine’s Peculiar Children #2),http://localhost/books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,15,,19179
,Default,Four,http://localhost/books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html,,The Secret (The Secret #1),http://localhost/books.toscrape.com/catalogue/join_902/index.html,15,,18787
,Default,Two,http://localhost/books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html,,The Psychopath Test: A Journey Through the Madness Industry,http://localhost/books.toscrape.com/catalogue/join_902/index.html,15,,20128
,Default,Four,http://localhost/books.toscrape.com/catalogue/the-kite-runner_847/index.html,,The Kite Runner,http://localhost/books.toscrape.com/catalogue/join_902/index.html,15,,19935
,Add a comment,Three,http://localhost/books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html,,"Shobu Samurai, Project Aryoku (#3)",http://localhost/books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,15,,19326
,Add a comment,Five,http://localhost/books.toscrape.com/catalogue/modern-romance_820/index.html,,Modern Romance,http://localhost/books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,15,,22683
,Add a comment,Five,http://localhost/books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html,,The White Queen (The Cousins' War #1),http://localhost/books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,14,,20374
,Add a comment,Five,http://localhost/books.toscrape.com/catalogue/the-song-of-achilles_762/index.html,,The Song of Achilles,http://localhost/books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,14,,18320
,Default,Two,http://localhost/books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html,,The Girl on the Train,http://localhost/books.toscrape.com/catalogue/join_902/index.html,15,,18870
,Default,Two,http://localhost/books.toscrape.com/catalogue/the-emerald-mystery_842/index.html,,The Emerald Mystery,http://localhost/books.toscrape.com/catalogue/join_902/index.html,15,,19277
,Default,Three,http://localhost/books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html,,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,http://localhost/books.toscrape.com/catalogue/join_902/index.html,15,,16419
,Home,One,http://localhost/books.toscrape.com/catalogue/page-7.html,,,http://localhost/books.toscrape.com/catalogue/page-6.html,,,51173
,Fantasy,Three,http://localhost/books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,,Eragon (The Inheritance Cycle #1),http://localhost/books.toscrape.com/catalogue/the-alien-club_569/index.html,3,,18822
,Fantasy,One,http://localhost/books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,,Darkfever (Fever #1),http://localhost/books.toscrape.com/catalogue/the-alien-club_569/index.html,3,,18252
,Fantasy,Four,http://localhost/books.toscrape.com/catalogue/ash_123/index.html,,Ash,http://localhost/books.toscrape.com/catalogue/the-alien-club_569/index.html,3,,18785
,Fantasy,Two,http://localhost/books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,,A Storm of Swords (A Song of Ice and Fire #3),http://localhost/books.toscrape.com/catalogue/the-alien-club_569/index.html,3,,19345
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,,No Love Allowed (Dodge Cove #1),http://localhost/books.toscrape.com/catalogue/the-alien-club_569/index.html,12,,18299
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,,"Exit, Pursued by a Bear",http://localhost/books.toscrape.com/catalogue/the-alien-club_569/index.html,11,,18771
,Historical Fiction,Four,http://localhost/books.toscrape.com/catalogue/the-marriage-of-opposites_759/index.html,,The Marriage of Opposites,http://localhost/books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,14,,20416
,Historical Fiction,Three,http://localhost/books.toscrape.com/catalogue/glory-over-everything-beyond-the-kitchen-house_696/index.html,,Glory over Everything: Beyond The Kitchen House,http://localhost/books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,14,,20963
,Historical Fiction,Two,http://localhost/books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,,"Love, Lies and Spies",http://localhost/books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,12,,18571
,Historical Fiction,Four,http://localhost/books.toscrape.com/catalogue/a-paris-apartment_612/index.html,,A Paris Apartment,http://localhost/books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,12,,21154
,Historical Fiction,Two,http://localhost/books.toscrape.com/catalogue/lilac-girls_597/index.html,,Lilac Girls,http://localhost/books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,11,,19354
,Historical Fiction,Three,http://localhost/books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,,The Constant Princess (The Tudor Court #1),http://localhost/books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,7,,19423
,Sequential Art,Two,http://localhost/books.toscrape.com/catalogue/bitch-planet-vol-1-extraordinary-machine-bitch-planet-collected-editions_882/index.html,,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",http://localhost/books.toscrape.com/catalogue/page-6.html,16,,18412
,Default,Two,http://localhost/books.toscrape.com/catalogue/bossypants_883/index.html,,Bossypants,http://localhost/books.toscrape.com/catalogue/page-6.html,16,,19358
,Fantasy,Three,http://localhost/books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html,,Crown of Midnight (Throne of Glass #2),http://localhost/books.toscrape.com/catalogue/page-6.html,16,,19392
,Religion,Two,http://localhost/books.toscrape.com/catalogue/dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html,,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",http://localhost/books.toscrape.com/catalogue/page-6.html,16,,19684
,Romance,One,http://localhost/books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html,,Fifty Shades Darker (Fifty Shades #2),http://localhost/books.toscrape.com/catalogue/page-6.html,16,,18764
,Romance,Four,http://localhost/books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html,,First and First (Five Boroughs #3),http://localhost/books.toscrape.com/catalogue/page-6.html,16,,18613
,Historical Fiction,Three,http://localhost/books.toscrape.com/catalogue/forever-and-forever-the-courtship-of-henry-longfellow-and-fanny-appleton_894/index.html,,Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,http://localhost/books.toscrape.com/catalogue/page-6.html,16,,20276
,Romance,One,http://localhost/books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html,,Her Backup Boyfriend (The Sorensen Family #1),http://localhost/books.toscrape.com/catalogue/page-6.html,16,,18618
,Sequential Art,Two,http://localhost/books.toscrape.com/catalogue/i-hate-fairyland-vol-1-madly-ever-after-i-hate-fairyland-compilations-1-5_899/index.html,,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",http://localhost/books.toscrape.com/catalogue/page-6.html,16,,20445
